vendor_number,VendorName,brand,TotalSalesDollars,TotalSalesQuantity,TotalSalesPrice,TotalExciseTax,TotalPurchaseDollars,TotalPurchaseQuantity,VendorPurchasePrice,ActualProductPrice,TotalFreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
4425,MARTIGNETTI COMPANIES,38714,863.9100000000001,9.0,575.9399999999999,1.0,194.58,3,64.86,64.86,144929.24,669.33,77.47682050213564,3.0,4.439870490286772
4425,MARTIGNETTI COMPANIES,39104,311.76,24.0,116.90999999999998,2.68,52.67999999999999,6,8.78,8.78,144929.24,259.08,83.10238645111625,4.0,5.9179954441913445
4425,MARTIGNETTI COMPANIES,39449,9502.289999999988,671.0,2820.5299999999925,75.02999999999994,6908.799999999997,1270,5.44,5.44,144929.24,2593.4899999999907,27.293315611289426,0.5283464566929134,1.375389358499304
4425,MARTIGNETTI COMPANIES,39971,45061.17000000006,883.0,27194.670000000275,98.01999999999985,37564.389999999934,1483,25.33,25.33,144929.24,7496.7800000001225,16.63689602378303,0.5954146999325691,1.199571455838898
4425,MARTIGNETTI COMPANIES,40454,715.1800000000001,82.0,241.7100000000001,18.39,222.18,42,5.29,5.29,144929.24,493.00000000000006,68.93369501384267,1.9523809523809523,3.21892159510307
4425,MARTIGNETTI COMPANIES,40566,293.7200000000001,28.0,209.80000000000004,3.11,14.46,2,7.23,7.23,144929.24,279.2600000000001,95.07694402832631,14.0,20.312586445366534
4425,MARTIGNETTI COMPANIES,40608,524.6500000000001,35.0,314.7900000000001,3.8800000000000003,415.81,43,9.67,9.67,144929.24,108.84000000000009,20.745258743924534,0.813953488372093,1.2617541665664609
4425,MARTIGNETTI COMPANIES,41532,630.3,66.0,296.0500000000002,14.770000000000001,399.35999999999996,64,6.24,6.24,144929.24,230.94,36.63969538315088,1.03125,1.5782752403846154
4425,MARTIGNETTI COMPANIES,41575,5939.879999999992,112.0,3568.329999999994,12.419999999999996,1046.87,31,33.77,33.77,144929.24,4893.009999999992,82.37556987683251,3.6129032258064515,5.673942323306612
4425,MARTIGNETTI COMPANIES,41864,2285.9199999999983,208.0,1120.9800000000007,23.13999999999997,2111.0400000000004,288,7.33,7.33,144929.24,174.87999999999784,7.650311471967434,0.7222222222222222,1.0828406851599202
4425,MARTIGNETTI COMPANIES,41970,24003.910000000134,1509.0,13061.80999999985,167.83000000000135,23866.29000000002,2709,8.81,8.81,144929.24,137.6200000001154,0.5733232627522542,0.5570321151716501,1.0057662921216541
4425,MARTIGNETTI COMPANIES,41981,8359.739999999983,226.0,4253.849999999988,25.169999999999966,6855.4800000000005,278,24.66,24.66,144929.24,1504.259999999983,17.99410029498508,0.8129496402877698,1.2194244604316522
4425,MARTIGNETTI COMPANIES,41984,1507.48,52.0,840.7100000000002,5.779999999999999,933.4199999999998,47,19.86,19.86,144929.24,574.0600000000002,38.08077055748667,1.1063829787234043,1.615007177904909
4425,MARTIGNETTI COMPANIES,42256,148.11999999999998,28.0,31.74,0.79,80.04,23,3.48,3.48,144929.24,68.07999999999997,45.96273291925465,1.2173913043478262,1.8505747126436778
4425,MARTIGNETTI COMPANIES,42949,1401.0000000000005,100.0,687.5100000000003,11.129999999999997,1209.6000000000001,128,9.45,9.45,144929.24,191.40000000000032,13.661670235546056,0.78125,1.1582341269841272
4425,MARTIGNETTI COMPANIES,43134,3779.4599999999978,54.0,2239.6799999999994,5.980000000000002,598.65,13,46.05,46.05,144929.24,3180.8099999999977,84.16043561778666,4.153846153846154,6.313304936106236
4425,MARTIGNETTI COMPANIES,43308,17013.809999999845,1419.0,10479.25999999985,157.4300000000013,12346.880000000023,1792,6.89,6.89,144929.24,4666.929999999822,27.43024637044768,0.7918526785714286,1.377984559662021
4425,MARTIGNETTI COMPANIES,43638,9497.029999999999,97.0,2653.7299999999987,10.89,5771.58,93,62.06,62.06,144929.24,3725.449999999999,39.22752692157442,1.043010752688172,1.645481826466929
4425,MARTIGNETTI COMPANIES,44186,4319.039999999995,96.0,2204.5099999999993,10.669999999999995,1706.65,55,31.03,31.03,144929.24,2612.3899999999953,60.48543194784022,1.7454545454545454,2.5307122139864617
4425,MARTIGNETTI COMPANIES,44755,4091.6899999999996,31.0,1847.8600000000001,3.4699999999999993,1436.6399999999999,16,89.79,89.79,144929.24,2655.0499999999997,64.88883566448094,1.9375,2.848096948435238
4425,MARTIGNETTI COMPANIES,44943,61161.75000000009,3825.0,28094.43000000098,426.2700000000117,41078.95000000011,3931,10.45,10.45,144929.24,20082.799999999974,32.835554901551944,0.9730348511829051,1.4888829923841753
4425,MARTIGNETTI COMPANIES,44972,991.3800000000003,62.0,591.6300000000002,6.880000000000003,103.19999999999999,10,10.32,10.32,144929.24,888.1800000000003,89.59026811111784,6.2,9.606395348837214
4425,MARTIGNETTI COMPANIES,45128,6598.679999999993,132.0,2699.4599999999973,14.699999999999989,2564.3399999999997,79,32.46,32.46,144929.24,4034.3399999999933,61.13859135463453,1.6708860759493671,2.573246917335452
4425,MARTIGNETTI COMPANIES,45845,9438.509999999946,549.0,4961.139999999966,61.00999999999991,8954.400000000003,840,10.66,10.66,144929.24,484.1099999999424,5.129093469201655,0.6535714285714286,1.0540639238809906
4425,MARTIGNETTI COMPANIES,46119,6391.86999999999,113.0,3908.309999999993,12.549999999999992,1979.64,54,36.66,36.66,144929.24,4412.22999999999,69.02878187447486,2.0925925925925926,3.2288042270311723
4425,MARTIGNETTI COMPANIES,46458,40370.69000000021,2739.0,24104.470000000932,303.95000000000937,24271.080000000075,3148,7.71,7.71,144929.24,16099.610000000139,39.879452147090014,0.8700762388818297,1.6633248293854286
4425,MARTIGNETTI COMPANIES,46485,8062.559999999989,144.0,4311.229999999991,15.959999999999994,3414.2999999999993,95,35.94,35.94,144929.24,4648.259999999989,57.65240816812521,1.5157894736842106,2.3614093664880036
4425,MARTIGNETTI COMPANIES,46583,1223.83,17.0,719.9,1.8900000000000006,941.0,20,47.05,47.05,144929.24,282.8299999999999,23.110235898776786,0.85,1.3005632306057384
4425,MARTIGNETTI COMPANIES,46762,19834.610000000004,1439.0,9665.959999999886,160.23000000000113,14893.359999999957,1864,7.99,7.99,144929.24,4941.250000000047,24.91226195019739,0.7719957081545065,1.3317753683520752
4425,MARTIGNETTI COMPANIES,46763,10023.639999999921,836.0,5515.399999999939,92.94999999999986,5683.300000000005,706,8.05,8.05,144929.24,4340.3399999999165,43.301036350067946,1.1841359773371105,1.763700666866066
4425,MARTIGNETTI COMPANIES,46764,37499.97000000062,3003.0,22030.44000000049,333.36000000001223,32864.63000000009,4003,8.21,8.21,144929.24,4635.340000000528,12.360916555401113,0.7501873594803897,1.1410434257133129
4425,MARTIGNETTI COMPANIES,2232,10668.25999999996,274.0,9002.689999999962,216.1499999999997,9176.0,296,31.0,31.0,144929.24,1492.2599999999602,13.98784806519494,0.9256756756756757,1.1626264167393157
4425,MARTIGNETTI COMPANIES,17754,16486.489999999834,1351.0,9841.979999999865,150.00000000000097,11720.80000000002,1456,8.05,8.05,144929.24,4765.689999999815,28.90663810186318,0.9278846153846154,1.4066010852501372
4425,MARTIGNETTI COMPANIES,31384,18082.329999999944,667.0,10946.95999999993,73.98999999999988,10219.840000000002,586,17.44,17.44,144929.24,7862.489999999942,43.4816199018598,1.1382252559726962,1.7693359191533273
4425,MARTIGNETTI COMPANIES,42735,6516.859999999953,514.0,4444.499999999961,56.939999999999884,4495.499999999996,555,8.1,8.1,144929.24,2021.359999999957,31.01739181139339,0.9261261261261261,1.4496407518629648
4425,MARTIGNETTI COMPANIES,42801,2206.6199999999994,138.0,1055.3400000000004,15.389999999999992,1709.6500000000005,155,11.03,11.03,144929.24,496.9699999999989,22.521775384977886,0.8903225806451613,1.2906852279706365
4550,KLIN SPIRITS LLC,4248,299.8,20.0,104.92999999999999,15.759999999999998,152.04,14,10.86,10.86,531.5,147.76000000000002,49.28619079386258,1.4285714285714286,1.9718495132859775
4550,KLIN SPIRITS LLC,4289,299.80000000000007,20.0,269.82000000000005,15.789999999999996,140.14,13,10.78,10.78,531.5,159.66000000000008,53.255503669112755,1.5384615384615385,2.1392892821464256
4692,KOBRAND CORPORATION,3962,1103.3100000000002,69.0,319.80000000000007,126.79000000000005,190.88,16,11.93,11.93,9139.38,912.4300000000002,82.69933201004251,4.3125,5.780123637887679
4692,KOBRAND CORPORATION,5322,10921.61999999995,438.0,7104.149999999957,345.1700000000003,4668.56,268,17.42,17.42,9139.38,6253.0599999999495,57.25396049304021,1.6343283582089552,2.3393980156622063
4692,KOBRAND CORPORATION,5327,119.94,6.0,19.99,4.72,95.94,6,15.99,15.99,9139.38,24.0,20.010005002501252,1.0,1.2501563477173234
4692,KOBRAND CORPORATION,6864,81404.40000000095,7944.0,34297.30000000252,886.630000000033,67679.33000000064,12283,5.51,5.51,9139.38,13725.070000000313,16.860353985779824,0.646747537246601,1.2027955950509583
4692,KOBRAND CORPORATION,8580,95.94,6.0,63.96,4.73,75.54,6,12.59,12.59,9139.38,20.39999999999999,21.263289555972477,1.0,1.2700555996822873
4692,KOBRAND CORPORATION,8628,67713.97000000016,5703.0,25727.64000000092,636.9500000000186,54347.30000000037,9134,5.95,5.95,9139.38,13366.669999999795,19.73990005312015,0.6243704839062842,1.2459491087873675
4692,KOBRAND CORPORATION,11274,599.88,12.0,149.97,1.34,32.18,1,32.18,32.18,9139.38,567.7,94.63559378542375,12.0,18.641392169049098
4692,KOBRAND CORPORATION,11279,584.87,13.0,449.90000000000003,1.43,175.26,6,29.21,29.21,9139.38,409.61,70.03436661138373,2.1666666666666665,3.337156225037088
4692,KOBRAND CORPORATION,11280,579.8000000000001,20.0,434.8500000000001,2.210000000000001,150.56,8,18.82,18.82,9139.38,429.24000000000007,74.03242497412901,2.5,3.8509564293304996
4692,KOBRAND CORPORATION,11668,382.99,1.0,382.99,0.9,260.54,1,260.54,260.54,9139.38,122.44999999999999,31.97211415441656,1.0,1.4699854149074998
4692,KOBRAND CORPORATION,13229,1299.87,13.0,1099.8899999999999,1.4300000000000002,810.72,12,67.56,67.56,9139.38,489.14999999999986,37.630686145537624,1.0833333333333333,1.6033525754884546
4692,KOBRAND CORPORATION,13654,137.88,12.0,91.91999999999999,1.33,78.84,12,6.57,6.57,9139.38,59.03999999999999,42.81984334203655,1.0,1.7488584474885844
4692,KOBRAND CORPORATION,14105,3219.72,28.0,1264.8899999999999,3.1400000000000006,1127.4,15,75.16,75.16,9139.38,2092.3199999999997,64.9845328165182,1.8666666666666667,2.8558807876530063
4692,KOBRAND CORPORATION,15545,639.92,8.0,559.93,0.88,311.64,6,51.94,51.94,9139.38,328.28,51.30016252031504,1.3333333333333333,2.0533949428828135
4692,KOBRAND CORPORATION,15820,6880.1399999999885,186.0,3846.9599999999896,20.64999999999997,5375.88,218,24.66,24.66,9139.38,1504.2599999999884,21.86379928315399,0.8532110091743119,1.2798165137614657
4692,KOBRAND CORPORATION,15951,2753.4899999999993,51.0,971.82,5.710000000000002,875.52,24,36.48,36.48,9139.38,1877.9699999999993,68.20326204199034,2.125,3.144976699561403
4692,KOBRAND CORPORATION,16359,59.90000000000001,10.0,53.91000000000001,1.1,48.24,12,4.02,4.02,9139.38,11.66000000000001,19.465776293823055,0.8333333333333334,1.2417081260364844
4692,KOBRAND CORPORATION,17916,2039.88,12.0,1019.94,1.35,331.14,3,110.38,110.38,9139.38,1708.7400000000002,83.76669215836226,4.0,6.160173944555174
4692,KOBRAND CORPORATION,18284,767.5200000000002,48.0,468.71000000000015,5.320000000000002,178.88,16,11.18,11.18,9139.38,588.6400000000002,76.69376693766938,3.0,4.290697674418606
4692,KOBRAND CORPORATION,18332,15400.419999999884,1158.0,7459.409999999911,128.92,12002.760000000006,1386,8.66,8.66,9139.38,3397.659999999878,22.062125578392692,0.8354978354978355,1.2830732264912301
4692,KOBRAND CORPORATION,19722,419.94,6.0,69.99,0.68,272.7,6,45.45,45.45,9139.38,147.24,35.06215173596228,1.0,1.53993399339934
4692,KOBRAND CORPORATION,19798,714.2100000000002,179.0,135.65999999999997,10.07,365.82,134,2.73,2.73,9139.38,348.39000000000016,48.77977065568951,1.335820895522388,1.9523536165327215
4692,KOBRAND CORPORATION,19896,50977.980000000214,7402.0,17280.799999999814,828.3400000000169,33967.21999999991,5131,6.62,6.62,9139.38,17010.760000000308,33.36883885944527,1.4426037809393881,1.5007993000310405
4692,KOBRAND CORPORATION,20108,4249.75,25.0,2549.8499999999995,2.78,1862.88,16,116.43,116.43,9139.38,2386.87,56.16495087946349,1.5625,2.2812795241776174
4692,KOBRAND CORPORATION,20265,899.88,12.0,74.99,1.35,588.12,12,49.01,49.01,9139.38,311.76,34.64461928257101,1.0,1.530095898796164
4692,KOBRAND CORPORATION,20274,99.98,2.0,99.98,0.22,34.48,1,34.48,34.48,9139.38,65.5,65.5131026205241,2.0,2.899651972157773
4692,KOBRAND CORPORATION,20420,272.7900000000001,21.0,194.85000000000002,2.33,8.66,1,8.66,8.66,9139.38,264.13000000000005,96.82539682539681,21.0,31.500000000000007
4692,KOBRAND CORPORATION,20422,9124.739999999967,326.0,5402.069999999974,36.19999999999993,469.56,26,18.06,18.06,9139.38,8655.179999999968,94.85399036027327,12.538461538461538,19.432532583695306
4692,KOBRAND CORPORATION,20664,989.89,11.0,89.99,1.24,647.02,11,58.82,58.82,9139.38,342.87,34.63718190910101,1.0,1.5299217953077184
4692,KOBRAND CORPORATION,20666,539.9399999999999,6.0,269.96999999999997,0.67,248.24,4,62.06,62.06,9139.38,291.69999999999993,54.02452124310108,1.5,2.175072510473735
4692,KOBRAND CORPORATION,20668,505.89000000000004,11.0,229.95000000000002,0.6300000000000001,186.42,6,31.07,31.07,9139.38,319.47,63.1500919172152,1.8333333333333333,2.7137109752172517
4692,KOBRAND CORPORATION,20669,479.94,6.0,399.95,0.66,155.82,3,51.94,51.94,9139.38,324.12,67.53344168021003,2.0,3.0800924143242203
4692,KOBRAND CORPORATION,21311,9317.669999999973,233.0,6678.329999999975,25.779999999999944,7058.919999999998,263,26.84,26.84,9139.38,2258.7499999999745,24.24157541531285,0.8859315589353612,1.3199852102021237
4692,KOBRAND CORPORATION,22533,244.93000000000004,7.0,209.94000000000003,0.77,23.02,1,23.02,23.02,9139.38,221.91000000000003,90.60139631731515,7.0,10.639878366637708
4692,KOBRAND CORPORATION,22534,104.97,3.0,104.97,0.33,45.44,2,22.72,22.72,9139.38,59.53,56.7114413641993,1.5,2.310079225352113
4692,KOBRAND CORPORATION,22543,69.98,2.0,69.98,0.22,23.48,1,23.48,23.48,9139.38,46.5,66.44755644469849,2.0,2.9804088586030666
4692,KOBRAND CORPORATION,22549,349.90000000000003,10.0,174.95000000000002,1.11,116.64999999999999,5,23.33,23.33,9139.38,233.25000000000006,66.66190340097171,2.0,2.999571367338192
4692,KOBRAND CORPORATION,22554,34.99,1.0,34.99,0.11,23.64,1,23.64,23.64,9139.38,11.350000000000001,32.437839382680764,1.0,1.480118443316413
4692,KOBRAND CORPORATION,24188,109354.2700000028,7153.0,49508.89999999924,797.5900000000314,107140.05000000147,12531,8.55,8.55,9139.38,2214.2200000013254,2.024813480078344,0.5708243555981166,1.020666594798129
4692,KOBRAND CORPORATION,24664,8091.899999999973,810.0,2547.4499999999907,90.73000000000009,5620.379999999999,849,6.62,6.62,9139.38,2471.519999999974,30.543135728320692,0.9540636042402827,1.4397425085136546
4692,KOBRAND CORPORATION,24665,33448.05000000017,1195.0,14302.889999999905,133.2900000000001,23198.6,1202,19.3,19.3,9139.38,10249.450000000172,30.64289248551147,0.9941763727121464,1.4418132990784
4692,KOBRAND CORPORATION,24666,9004.72999999992,1127.0,4458.419999999936,125.45999999999991,6285.090000000001,1211,5.19,5.19,9139.38,2719.6399999999185,30.202349209803547,0.930635838150289,1.4327129762660389
4692,KOBRAND CORPORATION,24720,727.7400000000001,26.0,503.8200000000001,2.8700000000000006,333.71999999999997,18,18.54,18.54,9139.38,394.02000000000015,54.14296314617859,1.4444444444444444,2.1806903991370015
4692,KOBRAND CORPORATION,24723,299.95,5.0,239.96,0.55,248.22,6,41.37,41.37,9139.38,51.72999999999999,17.246207701283545,0.8333333333333334,1.2084038353073885
4692,KOBRAND CORPORATION,24724,369.90000000000003,10.0,332.91,1.1,152.04,6,25.34,25.34,9139.38,217.86000000000004,58.89699918897,1.6666666666666667,2.4329123914759276
4692,KOBRAND CORPORATION,24727,2437.5399999999995,46.0,1059.8,5.150000000000001,453.17999999999995,13,34.86,34.86,9139.38,1984.3599999999997,81.40830509448051,3.5384615384615383,5.378745752239728
4692,KOBRAND CORPORATION,24728,1209.4500000000003,55.0,703.6800000000002,6.110000000000002,195.78,13,15.06,15.06,9139.38,1013.6700000000003,83.81247674562819,4.230769230769231,6.177597303095313
4692,KOBRAND CORPORATION,24732,1574.75,25.0,755.88,2.79,494.04,12,41.17,41.17,9139.38,1080.71,68.62740117478965,2.0833333333333335,3.1874949396809975
4692,KOBRAND CORPORATION,25054,2379.8300000000004,17.0,699.95,1.9100000000000001,1281.0,14,91.5,91.5,9139.38,1098.8300000000004,46.17262577579071,1.2142857142857142,1.8577907884465263
4692,KOBRAND CORPORATION,25055,1079.94,6.0,899.95,0.66,350.64,3,116.88,116.88,9139.38,729.3000000000001,67.5315295294183,2.0,3.0799110198494186
4692,KOBRAND CORPORATION,25056,2699.7299999999996,27.0,999.9,3.02,1161.18,18,64.51,64.51,9139.38,1538.5499999999995,56.98903223655698,1.5,2.3249883738955197
4692,KOBRAND CORPORATION,25057,989.7000000000002,30.0,659.8000000000001,3.3299999999999996,172.48000000000002,8,21.56,21.56,9139.38,817.2200000000001,82.57249671617663,3.75,5.738056586270872
4692,KOBRAND CORPORATION,25058,579.8000000000001,20.0,463.8400000000001,2.2100000000000004,115.97999999999999,6,19.33,19.33,9139.38,463.82000000000005,79.99655053466712,3.3333333333333335,4.999137782376272
4692,KOBRAND CORPORATION,25061,1319.78,22.0,659.89,2.45,281.82,7,40.26,40.26,9139.38,1037.96,78.64644107351225,3.142857142857143,4.683060109289618
4692,KOBRAND CORPORATION,25063,1439.64,36.0,919.7700000000001,3.98,110.32,4,27.58,27.58,9139.38,1329.3200000000002,92.33697313217193,9.0,13.049673676577232
4692,KOBRAND CORPORATION,25064,703.84,16.0,615.86,1.7600000000000005,29.52,1,29.52,29.52,9139.38,674.32,95.8058649693112,16.0,23.842818428184284
4692,KOBRAND CORPORATION,25069,1229.5900000000001,41.0,809.7300000000001,4.55,182.33999999999997,9,20.26,20.26,9139.38,1047.2500000000002,85.17066664497924,4.555555555555555,6.743391466491172
4692,KOBRAND CORPORATION,25070,1714.5100000000002,49.0,769.7800000000001,5.480000000000001,520.08,22,23.64,23.64,9139.38,1194.4300000000003,69.6659687024281,2.227272727272727,3.2966274419320105
4692,KOBRAND CORPORATION,25076,699.8000000000001,20.0,454.87000000000006,2.22,187.84,8,23.48,23.48,9139.38,511.96000000000004,73.15804515575878,2.5,3.7255110732538332
4692,KOBRAND CORPORATION,25077,1259.5800000000002,42.0,929.6900000000002,4.64,117.6,6,19.6,19.6,9139.38,1141.9800000000002,90.66355451817273,7.0,10.710714285714287
4692,KOBRAND CORPORATION,25078,839.7900000000001,21.0,599.85,2.3099999999999996,26.14,1,26.14,26.14,9139.38,813.6500000000001,96.88731706736208,21.0,32.12662586074981
4692,KOBRAND CORPORATION,25082,945.5700000000002,43.0,659.7000000000002,4.760000000000001,133.74,9,14.86,14.86,9139.38,811.8300000000002,85.85615025857419,4.777777777777778,7.070210856886497
4692,KOBRAND CORPORATION,25083,857.6700000000001,33.0,493.8100000000001,3.67,153.9,9,17.1,17.1,9139.38,703.7700000000001,82.05603553814404,3.6666666666666665,5.5729044834308
4692,KOBRAND CORPORATION,25085,989.6700000000001,33.0,569.8100000000001,3.6600000000000006,159.92000000000002,8,19.99,19.99,9139.38,829.75,83.84107833924439,4.125,6.188531765882941
4692,KOBRAND CORPORATION,25086,1439.6000000000001,40.0,755.7900000000001,4.440000000000001,347.47999999999996,14,24.82,24.82,9139.38,1092.1200000000001,75.86273964990275,2.857142857142857,4.14297225739611
4692,KOBRAND CORPORATION,25089,303.92,8.0,265.93,0.88,52.4,2,26.2,26.2,9139.38,251.52,82.75862068965517,4.0,5.800000000000001
4692,KOBRAND CORPORATION,25090,1957.1100000000001,89.0,945.5700000000003,9.909999999999995,475.52000000000004,32,14.86,14.86,9139.38,1481.5900000000001,75.70294975755067,2.78125,4.115725942126514
4692,KOBRAND CORPORATION,25124,27870.64000000019,2536.0,11594.449999999813,282.91000000000423,25268.460000000043,3539,7.14,7.14,9139.38,2602.180000000146,9.336635254877994,0.7165866063859847,1.102981345123531
4692,KOBRAND CORPORATION,25186,8027.819999999962,618.0,4000.9199999999682,68.82999999999993,424.34000000000003,49,8.66,8.66,9139.38,7603.479999999962,94.71413160733546,12.612244897959183,18.918367346938684
4692,KOBRAND CORPORATION,25641,319.92,8.0,159.96,0.89,287.53999999999996,11,26.14,26.14,9139.38,32.38000000000005,10.121280320080036,0.7272727272727273,1.112610419419907
4692,KOBRAND CORPORATION,40583,890.1900000000005,81.0,604.4500000000003,8.980000000000002,7.33,1,7.33,7.33,9139.38,882.8600000000005,99.17658028061425,81.0,121.44474761255123
4692,KOBRAND CORPORATION,42785,4999.499999999996,50.0,3999.599999999996,5.520000000000002,2191.68,32,68.49,68.49,9139.38,2807.8199999999965,56.16201620162013,1.5625,2.2811268068331128
4692,KOBRAND CORPORATION,43871,139.93,7.0,59.97,0.79,39.72,3,13.24,13.24,9139.38,100.21000000000001,71.61437861788038,2.3333333333333335,3.522910372608258
4692,KOBRAND CORPORATION,44666,699.72,28.0,299.88000000000005,3.13,153.0,9,17.0,17.0,9139.38,546.72,78.13411078717202,3.111111111111111,4.573333333333333
4848,LAIRD & CO,6136,792.0500000000004,95.0,431.5200000000003,74.83999999999999,429.0,25,17.16,17.16,1043.69,363.0500000000004,45.83675273025696,3.8,1.8462703962703972
4848,LAIRD & CO,27488,1870.5600000000004,144.0,168.87,32.39999999999999,1485.12,168,8.84,8.84,1043.69,385.4400000000005,20.605594046702613,0.8571428571428571,1.2595345830639952
4848,LAIRD & CO,27491,287.64,36.0,15.98,4.050000000000001,189.35999999999999,36,5.26,5.26,1043.69,98.28,34.167709637046315,1.0,1.5190114068441065
4950,LATITUDE BEVERAGE COMPANY,14240,73703.90000000074,8310.0,23931.650000001006,929.3300000000291,69921.20000000007,13045,5.36,5.36,1609.9999999999995,3782.7000000006665,5.132292863743477,0.637025680337294,1.0540994719770351
4950,LATITUDE BEVERAGE COMPANY,18452,419.7200000000001,28.0,314.7900000000001,3.0999999999999996,59.58,6,9.93,9.93,1609.9999999999995,360.1400000000001,85.80482226246069,4.666666666666667,7.044645854313529
4950,LATITUDE BEVERAGE COMPANY,19818,296.89,11.0,107.96,1.23,223.32,12,18.61,18.61,1609.9999999999995,73.57,24.780221630907068,0.9166666666666666,1.3294375783628873
4950,LATITUDE BEVERAGE COMPANY,23982,191.88,12.0,15.99,1.35,125.4,12,10.45,10.45,1609.9999999999995,66.47999999999999,34.64665415884928,1.0,1.5301435406698563
4950,LATITUDE BEVERAGE COMPANY,25890,43.96,4.0,32.97,0.6,43.68,6,7.28,7.28,1609.9999999999995,0.28000000000000114,0.6369426751592382,0.6666666666666666,1.0064102564102564
5455,MARSALLE COMPANY,3539,2500.6099999999988,139.0,1673.0700000000006,109.56000000000006,78.78,6,13.13,13.13,937.21,2421.8299999999986,96.84956870523591,23.166666666666668,31.741685707032225
5612,MILTONS DISTRIBUTING CO,17637,323.76,24.0,26.98,2.7,208.8,24,8.7,8.7,9.459999999999999,114.95999999999998,35.50778354336545,1.0,1.550574712643678
5612,MILTONS DISTRIBUTING CO,17671,81.48,12.0,6.79,1.35,53.28,12,4.44,4.44,9.459999999999999,28.200000000000003,34.609720176730484,1.0,1.5292792792792793
5612,MILTONS DISTRIBUTING CO,17675,5.79,1.0,5.79,0.11,4.14,1,4.14,4.14,9.459999999999999,1.6500000000000004,28.497409326424876,1.0,1.3985507246376814
5612,MILTONS DISTRIBUTING CO,17816,96.69,11.0,8.79,1.24,70.32,12,5.86,5.86,9.459999999999999,26.370000000000005,27.272727272727277,0.9166666666666666,1.375
5612,MILTONS DISTRIBUTING CO,17887,45.48,12.0,3.79,1.35,30.72,12,2.56,2.56,9.459999999999999,14.759999999999998,32.45382585751979,1.0,1.48046875
5612,MILTONS DISTRIBUTING CO,20234,443.88,12.0,36.99,1.35,301.92,12,25.16,25.16,9.459999999999999,141.95999999999998,31.981616653149498,1.0,1.4701907790143083
5612,MILTONS DISTRIBUTING CO,20537,323.64,36.0,26.97,4.050000000000001,278.4,48,5.8,5.8,9.459999999999999,45.24000000000001,13.978494623655918,0.75,1.1625
5612,MILTONS DISTRIBUTING CO,21499,167.76,24.0,6.99,2.7,110.4,24,4.6,4.6,9.459999999999999,57.359999999999985,34.19170243204577,1.0,1.5195652173913041
5612,MILTONS DISTRIBUTING CO,22091,158.22,18.0,8.79,2.02,107.64,18,5.98,5.98,9.459999999999999,50.58,31.968145620022753,1.0,1.4698996655518395
5612,MILTONS DISTRIBUTING CO,23905,143.82,18.0,15.98,2.0300000000000002,31.98,6,5.33,5.33,9.459999999999999,111.83999999999999,77.76387150604921,3.0,4.49718574108818
5612,MILTONS DISTRIBUTING CO,25634,93.48,12.0,7.79,1.35,64.44,12,5.37,5.37,9.459999999999999,29.040000000000006,31.06546854942234,1.0,1.4506517690875234
5992,MCCORMICK DISTILLING CO,603,454.35,65.0,97.85999999999999,68.25,372.22,74,5.03,5.03,1567.85,82.13,18.076372840321337,0.8783783783783784,1.2206490785019612
5992,MCCORMICK DISTILLING CO,650,125.82,18.0,104.84999999999998,18.900000000000002,65.91,13,5.07,5.07,1567.85,59.91,47.61564139246543,1.3846153846153846,1.9089667728720983
5992,MCCORMICK DISTILLING CO,976,3644.159999999994,384.0,1110.3300000000008,403.2000000000002,2883.4199999999987,386,7.47,7.47,1567.85,760.7399999999952,20.875592729188526,0.9948186528497409,1.2638325322013426
5992,MCCORMICK DISTILLING CO,981,2210.4600000000023,554.0,666.3300000000012,581.7000000000005,2170.3900000000003,751,2.89,2.89,1567.85,40.07000000000198,1.81274485853632,0.7376830892143809,1.018462119711205
5992,MCCORMICK DISTILLING CO,2440,9203.019999999924,598.0,7223.359999999926,471.73000000000246,4293.42,326,13.17,13.17,1567.85,4909.599999999924,53.347705427131146,1.834355828220859,2.143517289247249
5992,MCCORMICK DISTILLING CO,3301,591.6300000000001,37.0,287.82000000000005,29.129999999999992,72.66,6,12.11,12.11,1567.85,518.9700000000001,87.71867552355359,6.166666666666667,8.142444260941373
5992,MCCORMICK DISTILLING CO,3646,575.76,24.0,67.97,44.09,276.84000000000003,18,15.38,15.38,1567.85,298.91999999999996,51.91746561067111,1.3333333333333333,2.0797572605114865
6213,MHW LTD,336,164.95000000000002,5.0,164.95000000000002,3.95,131.95,5,26.39,26.39,9621.580000000002,33.00000000000003,20.00606244316461,1.0,1.2500947328533538
6213,MHW LTD,636,284.7000000000001,30.0,208.78000000000006,31.500000000000007,230.34,33,6.98,6.98,9621.580000000002,54.3600000000001,19.093782929399396,0.9090909090909091,1.2359989580619957
6213,MHW LTD,844,629.3700000000002,63.0,489.5100000000003,66.14999999999995,474.53999999999996,66,7.19,7.19,9621.580000000002,154.83000000000027,24.600791267457968,0.9545454545454546,1.3262738652168422
6213,MHW LTD,849,499.5000000000002,50.0,409.5900000000002,52.49999999999998,360.15,49,7.35,7.35,9621.580000000002,139.35000000000025,27.897897897897934,1.0204081632653061,1.3869221157850902
6213,MHW LTD,1565,398.79,21.0,360.81000000000006,8.209999999999999,57.56,4,14.39,14.39,9621.580000000002,341.23,85.56633817297325,5.25,6.9282487838776925
